filepath,testclass,testname,assertion type,line number,assert string
task2results/qiskit-aqua-main/test/optimization/test_min_eigen_optimizer.py,test_samples,test_samples,assert_array_almost_equal,188,"np.testing.assert_array_almost_equal(result.raw_samples[0].x, [1, 0, 0, 0, 0])"
task2results/qiskit-aqua-main/test/optimization/test_min_eigen_optimizer.py,test_samples,test_samples,assert_array_almost_equal,205,"np.testing.assert_array_almost_equal(result.x, result.samples[0].x)"
task2results/qiskit-aqua-main/test/optimization/test_min_eigen_optimizer.py,test_samples,test_samples,assert_array_almost_equal,222,"np.testing.assert_array_almost_equal(result.samples[0].x, [0, 1])"
task2results/qiskit-aqua-main/test/optimization/test_min_eigen_optimizer.py,test_samples,test_samples,assert_array_almost_equal,227,"np.testing.assert_array_almost_equal(result.raw_samples[0].x, [0, 0, 1, 0])"
task2results/qiskit-aqua-main/test/optimization/test_min_eigen_optimizer.py,test_samples,test_samples,assert_array_almost_equal,244,"np.testing.assert_array_almost_equal(result.x, result.samples[0].x)"
task2results/qiskit-aqua-main/test/optimization/test_partition.py,test_partition_vqe,test_partition_vqe,assertNotEqual,56,"self.assertNotEqual(x[0], x[1])"
task2results/qiskit-aqua-main/test/optimization/test_partition.py,test_partition_vqe,test_partition_vqe,assertNotEqual,57,"self.assertNotEqual(x[2], x[1])"
task2results/qiskit-aqua-main/test/optimization/test_qaoa.py,test_qaoa_random_initial_point,test_qaoa_random_initial_point,assert_almost_equal,323,"np.testing.assert_almost_equal([(- 0.8792), 0.3948], qaoa.optimal_params, decimal=4)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_optimizer_full_output,test_slsqp_optimizer_full_output,assertGreaterEqual,59,"self.assertGreaterEqual(result.its, 1)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_optimizer_full_output,test_slsqp_optimizer_full_output,assert_almost_equal,64,"np.testing.assert_almost_equal(result.x, result.samples[0].x)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_unbounded,test_slsqp_unbounded,assert_almost_equal,80,"np.testing.assert_almost_equal([2.0, 1.0], solution.x, 3)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_unbounded,test_slsqp_unbounded,assert_almost_equal,82,"np.testing.assert_almost_equal(2.0, solution.fval, 3)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_unbounded_with_trials,test_slsqp_unbounded_with_trials,assert_almost_equal,96,"np.testing.assert_almost_equal([2.0, 1.0], solution.x, 3)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_unbounded_with_trials,test_slsqp_unbounded_with_trials,assert_almost_equal,98,"np.testing.assert_almost_equal(2.0, solution.fval, 3)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_bounded,test_slsqp_bounded,assert_almost_equal,112,"np.testing.assert_almost_equal([2.5, 0.5], solution.x, 3)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_bounded,test_slsqp_bounded,assert_almost_equal,114,"np.testing.assert_almost_equal(0.75, solution.fval, 3)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_equality,test_slsqp_equality,assert_almost_equal,129,"np.testing.assert_almost_equal([1.0, 1.0], solution.x, 3)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_equality,test_slsqp_equality,assert_almost_equal,131,"np.testing.assert_almost_equal(1.0, solution.fval, 3)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_inequality,test_slsqp_inequality,assert_almost_equal,146,"np.testing.assert_almost_equal([2.0, 1.0], solution.x, 3)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_inequality,test_slsqp_inequality,assert_almost_equal,148,"np.testing.assert_almost_equal(2.0, solution.fval, 3)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_optimizer_with_quadratic_constraint,test_slsqp_optimizer_with_quadratic_constraint,assert_almost_equal,167,"np.testing.assert_almost_equal([0.5, 0.5], solution.x, 3)"
task2results/qiskit-aqua-main/test/optimization/test_slsqp.py,test_slsqp_optimizer_with_quadratic_constraint,test_slsqp_optimizer_with_quadratic_constraint,assert_almost_equal,169,"np.testing.assert_almost_equal(1.0, solution.fval, 3)"
task2results/qiskit-aqua-main/test/ml/test_readme_sample.py,test_readme_sample,test_readme_sample,assertGreater,67,"self.assertGreater(result['testing_accuracy'], 0.8)"
task2results/qiskit-aqua-main/test/ml/circuit/library/test_raw_feature_vector.py,test_usage_in_vqc,test_usage_in_vqc,assertTrue,99,self.assertTrue((result['eval_count'] > 0))
task2results/qiskit-aqua-main/test/aqua/test_shor.py,test_shor_factoring,test_shor_factoring,assertTrue,37,self.assertTrue((result_dict['total_counts'] >= result_dict['successful_counts']))
task2results/qiskit-aqua-main/test/aqua/test_shor.py,test_shor_no_factors,test_shor_no_factors,assertTrue,46,self.assertTrue((ret['factors'] == []))
task2results/qiskit-aqua-main/test/aqua/test_shor.py,test_shor_no_factors,test_shor_no_factors,assertTrue,47,self.assertTrue((ret['successful_counts'] == 0))
task2results/qiskit-aqua-main/test/aqua/test_shor.py,test_shor_power,test_shor_power,assertTrue,61,self.assertTrue((ret['factors'] == [base]))
task2results/qiskit-aqua-main/test/aqua/test_shor.py,test_shor_power,test_shor_power,assertTrue,62,self.assertTrue((ret['total_counts'] >= ret['successful_counts']))
task2results/qiskit-aqua-main/test/aqua/test_shor.py,test_shor_modinv,test_shor_modinv,assertTrue,75,self.assertTrue((modinv == expected))
task2results/qiskit-aqua-main/test/aqua/test_initial_state_custom.py,test_qubits_5_uniform_vector,test_qubits_5_uniform_vector,assert_array_almost_equal,73,"np.testing.assert_array_almost_equal(cct, ([0.1767767] * 32))"
task2results/qiskit-aqua-main/test/aqua/test_initial_state_custom.py,test_qubits_5_given_vector,test_qubits_5_given_vector,assert_array_almost_equal,107,"np.testing.assert_array_almost_equal(cct, ([0.1767767] * 32))"
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_oracle_quantumcircuit,test_oracle_quantumcircuit,assertTrue,122,self.assertTrue(Operator(grover_op).equiv(Operator(self._expected_grover_op)))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_oracle_statevector,test_oracle_statevector,assertTrue,129,self.assertTrue(Operator(grover_op).equiv(Operator(self._expected_grover_op)))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_state_preparation_quantumcircuit,test_state_preparation_quantumcircuit,assertTrue,141,self.assertTrue(Operator(grover_op).equiv(Operator(expected_grover_op)))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_is_good_state_statevector,test_is_good_state_statevector,assertTrue,173,self.assertTrue(grover._is_good_state.equiv(Statevector.from_label('11')))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_grover_operator,test_grover_operator,assertTrue,183,self.assertTrue(Operator(grover_op).equiv(Operator(self._expected_grover_op)))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_is_good_state,test_is_good_state,assertTrue,195,self.assertTrue(grover.is_good_state('11'))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_is_good_state,test_is_good_state,assertTrue,199,self.assertTrue(grover.is_good_state('11'))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_is_good_state,test_is_good_state,assertTrue,203,self.assertTrue(grover.is_good_state('11'))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_is_good_state,test_is_good_state,assertTrue,211,self.assertTrue(grover.is_good_state('11'))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_construct_circuit,test_construct_circuit,assertTrue,223,self.assertTrue(Operator(constructed).equiv(Operator(expected)))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_grover_operator_getter,test_grover_operator_getter,assertTrue,254,self.assertTrue(Operator(constructed).equiv(Operator(expected)))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_num_iteration,test_num_iteration,assertTrue,283,self.assertTrue(Operator(ret['circuit']).equiv(Operator(self._expected)))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_iterations,test_iterations,assertTrue,289,self.assertTrue(Operator(ret['circuit']).equiv(Operator(self._expected)))
task2results/qiskit-aqua-main/test/aqua/test_grover.py,test_iterations,test_iterations,assertTrue,293,self.assertTrue(ret.oracle_evaluation)
task2results/qiskit-aqua-main/test/aqua/test_vqc.py,test_wine,test_wine,assertGreater,296,"self.assertGreater(result['testing_accuracy'], 0.3)"
task2results/qiskit-aqua-main/test/aqua/test_vqc.py,test_raw_feature_vector_on_wine,test_raw_feature_vector_on_wine,assertGreater,325,"self.assertGreater(result['testing_accuracy'], 0.7)"
task2results/qiskit-aqua-main/test/aqua/test_entangler_map.py,test_validate_entangler_map,test_validate_entangler_map,assertTrue,43,"self.assertTrue(validate_entangler_map(valid_map, 4))"
task2results/qiskit-aqua-main/test/aqua/test_entangler_map.py,test_validate_entangler_map,test_validate_entangler_map,assertTrue,46,"self.assertTrue(validate_entangler_map(valid_map_2, 4, True))"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,_optimize,_optimize,assert_array_almost_equal,36,"np.testing.assert_array_almost_equal(res[0], ([1.0] * len(x_0)), decimal=2)"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,test_adam,test_adam,assertLessEqual,43,"self.assertLessEqual(res[2], 10000)"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,test_cg,test_cg,assertLessEqual,49,"self.assertLessEqual(res[2], 10000)"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,test_cobyla,test_cobyla,assertLessEqual,55,"self.assertLessEqual(res[2], 100000)"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,test_l_bfgs_b,test_l_bfgs_b,assertLessEqual,61,"self.assertLessEqual(res[2], 10000)"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,test_p_bfgs,test_p_bfgs,assertLessEqual,67,"self.assertLessEqual(res[2], 10000)"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,test_nelder_mead,test_nelder_mead,assertLessEqual,73,"self.assertLessEqual(res[2], 10000)"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,test_powell,test_powell,assertLessEqual,79,"self.assertLessEqual(res[2], 10000)"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,test_slsqp,test_slsqp,assertLessEqual,85,"self.assertLessEqual(res[2], 10000)"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,test_spsa,test_spsa,assertLessEqual,92,"self.assertLessEqual(res[2], 100000)"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,test_tnc,test_tnc,assertLessEqual,98,"self.assertLessEqual(res[2], 10000)"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,test_gsls,test_gsls,assertLessEqual,108,"self.assertLessEqual(x_value, 0.01)"
task2results/qiskit-aqua-main/test/aqua/test_optimizers.py,test_gsls,test_gsls,assertLessEqual,109,"self.assertLessEqual(n_evals, 10000)"
task2results/qiskit-aqua-main/test/aqua/test_lookup_rotation.py,test_lookup_rotation,test_lookup_rotation,assert_approx_equal,48,"np.testing.assert_approx_equal(fidelity, 1, significant=5)"
task2results/qiskit-aqua-main/test/aqua/test_lookup_rotation.py,test_lookup_rotation_neg,test_lookup_rotation_neg,assert_approx_equal,74,"np.testing.assert_approx_equal(fidelity, 1, significant=5)"
task2results/qiskit-aqua-main/test/aqua/test_vqe.py,test_callback,test_callback,assertTrue,226,"self.assertTrue(all((isinstance(count, int) for count in history['eval_count'])))"
task2results/qiskit-aqua-main/test/aqua/test_vqe.py,test_callback,test_callback,assertTrue,227,"self.assertTrue(all((isinstance(mean, float) for mean in history['mean'])))"
task2results/qiskit-aqua-main/test/aqua/test_vqe.py,test_callback,test_callback,assertTrue,228,"self.assertTrue(all((isinstance(std, float) for std in history['std'])))"
task2results/qiskit-aqua-main/test/aqua/test_vqe.py,test_ibmq,test_ibmq,assert_array_almost_equal,319,"np.testing.assert_array_almost_equal(result.eigenvalue.real, self.h2_energy, 5)"
task2results/qiskit-aqua-main/test/aqua/test_numpy_ls_solver.py,test_els,test_els,assert_array_almost_equal,32,"np.testing.assert_array_almost_equal(result.solution, [1, 0])"
task2results/qiskit-aqua-main/test/aqua/test_numpy_ls_solver.py,test_els,test_els,assert_array_almost_equal,33,"np.testing.assert_array_almost_equal(result.eigvals, [3, (- 1)])"
task2results/qiskit-aqua-main/test/aqua/test_readme_sample.py,test_readme_sample,test_readme_sample,assertTrue,71,"self.assertTrue(found, 'Result {} is not in valid set {}'.format(result.assignment, valid_set))"
task2results/qiskit-aqua-main/test/aqua/test_nlopt_optimizers.py,_optimize,_optimize,assert_array_almost_equal,35,"np.testing.assert_array_almost_equal(res[0], ([1.0] * len(x_0)), decimal=2)"
task2results/qiskit-aqua-main/test/aqua/test_hhl.py,test_hhl_diagonal,test_hhl_diagonal,assert_approx_equal,105,"np.testing.assert_approx_equal(fidelity, 1, significant=5)"
task2results/qiskit-aqua-main/test/aqua/test_hhl.py,test_hhl_diagonal_negative,test_hhl_diagonal_negative,assert_approx_equal,150,"np.testing.assert_approx_equal(fidelity, 1, significant=5)"
task2results/qiskit-aqua-main/test/aqua/test_hhl.py,test_hhl_diagonal_longdivison,test_hhl_diagonal_longdivison,assert_approx_equal,197,"np.testing.assert_approx_equal(fidelity, 1, significant=5)"
task2results/qiskit-aqua-main/test/aqua/test_hhl.py,test_hhl_diagonal_qasm,test_hhl_diagonal_qasm,assert_approx_equal,243,"np.testing.assert_approx_equal(fidelity, 1, significant=1)"
task2results/qiskit-aqua-main/test/aqua/test_hhl.py,test_hhl_diagonal_other_dim,test_hhl_diagonal_other_dim,assert_approx_equal,291,"np.testing.assert_approx_equal(fidelity, 1.0, significant=1)"
task2results/qiskit-aqua-main/test/aqua/test_hhl.py,test_hhl_negative_eigs,test_hhl_negative_eigs,assertTrue,308,"self.assertTrue(np.any((matrix < 0)), 'Random matrix has no negative values')"
task2results/qiskit-aqua-main/test/aqua/test_hhl.py,test_hhl_negative_eigs,test_hhl_negative_eigs,assert_approx_equal,341,"np.testing.assert_approx_equal(fidelity, 1, significant=2)"
task2results/qiskit-aqua-main/test/aqua/test_hhl.py,test_hhl_random_hermitian,test_hhl_random_hermitian,assert_approx_equal,390,"np.testing.assert_approx_equal(fidelity, 1, significant=1)"
task2results/qiskit-aqua-main/test/aqua/test_hhl.py,test_hhl_non_hermitian,test_hhl_non_hermitian,assertGreater,429,"self.assertGreater(fidelity, 0.8)"
task2results/qiskit-aqua-main/test/aqua/test_amplitude_estimation_circuitfactory.py,test_iqae_confidence_intervals,test_iqae_confidence_intervals,assert_almost_equal,540,"np.testing.assert_almost_equal(confint, expected_confint, decimal=7)"
task2results/qiskit-aqua-main/test/aqua/test_amplitude_estimation_circuitfactory.py,test_iqae_confidence_intervals,test_iqae_confidence_intervals,assertTrue,541,self.assertTrue((confint[0] <= result['estimation'] <= confint[1]))
task2results/qiskit-aqua-main/test/aqua/test_numpy_minimum_eigen_solver.py,test_cme,test_cme,assert_array_almost_equal,57,"np.testing.assert_array_almost_equal(result.aux_operator_eigenvalues[0], [2, 0])"
task2results/qiskit-aqua-main/test/aqua/test_numpy_minimum_eigen_solver.py,test_cme,test_cme,assert_array_almost_equal,58,"np.testing.assert_array_almost_equal(result.aux_operator_eigenvalues[1], [0, 0])"
task2results/qiskit-aqua-main/test/aqua/test_numpy_minimum_eigen_solver.py,test_cme_reuse,test_cme_reuse,assert_array_almost_equal,90,"np.testing.assert_array_almost_equal(result.aux_operator_eigenvalues[0], [2, 0])"
task2results/qiskit-aqua-main/test/aqua/test_numpy_minimum_eigen_solver.py,test_cme_reuse,test_cme_reuse,assert_array_almost_equal,91,"np.testing.assert_array_almost_equal(result.aux_operator_eigenvalues[1], [0, 0])"
task2results/qiskit-aqua-main/test/aqua/test_numpy_minimum_eigen_solver.py,test_cme_reuse,test_cme_reuse,assert_array_almost_equal,103,"np.testing.assert_array_almost_equal(result.aux_operator_eigenvalues[0], [2, 0])"
task2results/qiskit-aqua-main/test/aqua/test_numpy_minimum_eigen_solver.py,test_cme_reuse,test_cme_reuse,assert_array_almost_equal,104,"np.testing.assert_array_almost_equal(result.aux_operator_eigenvalues[1], [0, 0])"
task2results/qiskit-aqua-main/test/aqua/test_numpy_minimum_eigen_solver.py,test_cme_filter,test_cme_filter,assert_array_almost_equal,125,"np.testing.assert_array_almost_equal(result.aux_operator_eigenvalues[0], [2, 0])"
task2results/qiskit-aqua-main/test/aqua/test_numpy_minimum_eigen_solver.py,test_cme_filter,test_cme_filter,assert_array_almost_equal,126,"np.testing.assert_array_almost_equal(result.aux_operator_eigenvalues[1], [0, 0])"
task2results/qiskit-aqua-main/test/aqua/test_qsvm.py,test_matrix_psd,test_matrix_psd,assert_array_almost_equal,278,"np.testing.assert_array_almost_equal(alpha, expected_alpha)"
task2results/qiskit-aqua-main/test/aqua/test_qsvm.py,test_matrix_psd,test_matrix_psd,assert_array_almost_equal,279,"np.testing.assert_array_almost_equal(b, expected_b)"
task2results/qiskit-aqua-main/test/aqua/test_numpy_eigen_solver.py,test_ce_k4,test_ce_k4,assert_array_almost_equal,52,"np.testing.assert_array_almost_equal(result.eigenvalues.real, [(- 1.85727503), (- 1.24458455), (- 0.88272215), (- 0.22491125)])"
task2results/qiskit-aqua-main/test/aqua/test_numpy_eigen_solver.py,test_ce_k4_filtered,test_ce_k4_filtered,assert_array_almost_equal,73,"np.testing.assert_array_almost_equal(result.eigenvalues.real, [(- 0.88272215), (- 0.22491125)])"
task2results/qiskit-aqua-main/test/aqua/test_skip_qobj_validation.py,test_wo_backend_options,test_wo_backend_options,assertGreater,62,"self.assertGreater(quantum_instance.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_skip_qobj_validation.py,test_wo_backend_options,test_wo_backend_options,assertGreater,66,"self.assertGreater(quantum_instance.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_skip_qobj_validation.py,test_wo_backend_options,test_wo_backend_options,assertTrue,68,"self.assertTrue(_compare_dict(res_wo_bo, res_wo_bo_skip_validation))"
task2results/qiskit-aqua-main/test/aqua/test_skip_qobj_validation.py,test_w_backend_options,test_w_backend_options,assertGreater,78,"self.assertGreater(quantum_instance.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_skip_qobj_validation.py,test_w_backend_options,test_w_backend_options,assertGreater,82,"self.assertGreater(quantum_instance.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_skip_qobj_validation.py,test_w_backend_options,test_w_backend_options,assertTrue,84,"self.assertTrue(_compare_dict(res_w_bo, res_w_bo_skip_validation))"
task2results/qiskit-aqua-main/test/aqua/test_skip_qobj_validation.py,test_w_noise,test_w_noise,assertTrue,111,"self.assertTrue(_compare_dict(res_w_noise, res_w_noise_skip_validation))"
task2results/qiskit-aqua-main/test/aqua/test_iqpe.py,test_iqpe,test_iqpe,assert_approx_equal,117,"np.testing.assert_approx_equal(result.eigenvalue.real, ref_eigenval.real, significant=2)"
task2results/qiskit-aqua-main/test/aqua/test_amplitude_estimation.py,test_statevector,test_statevector,assertGreater,114,"self.assertGreater(self._statevector.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_amplitude_estimation.py,test_statevector,test_statevector,assertGreater,361,"self.assertGreater(self._statevector.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_amplitude_estimation.py,test_confidence_intervals,test_confidence_intervals,assertGreater,402,"self.assertGreater(self._statevector.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_amplitude_estimation.py,test_iqae_confidence_intervals,test_iqae_confidence_intervals,assertGreater,429,"self.assertGreater(self._statevector.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_amplitude_estimation.py,test_iqae_confidence_intervals,test_iqae_confidence_intervals,assert_almost_equal,440,"np.testing.assert_almost_equal(confint, expected_confint, decimal=7)"
task2results/qiskit-aqua-main/test/aqua/test_amplitude_estimation.py,test_iqae_confidence_intervals,test_iqae_confidence_intervals,assertTrue,441,self.assertTrue((confint[0] <= result.estimation <= confint[1]))
task2results/qiskit-aqua-main/test/aqua/test_measure_error_mitigation.py,test_measurement_error_mitigation,test_measurement_error_mitigation,assertGreater,73,"self.assertGreater(quantum_instance.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_measure_error_mitigation.py,test_measurement_error_mitigation,test_measurement_error_mitigation,assertGreaterEqual,82,"self.assertGreaterEqual(prob_top_meas_w_mitigation, prob_top_meas_wo_mitigation)"
task2results/qiskit-aqua-main/test/aqua/test_measure_error_mitigation.py,test_measurement_error_mitigation_auto_refresh,test_measurement_error_mitigation_auto_refresh,assertGreater,111,"self.assertGreater(quantum_instance.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_measure_error_mitigation.py,test_measurement_error_mitigation_auto_refresh,test_measurement_error_mitigation_auto_refresh,assertGreater,124,"self.assertGreater(total_diff, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_measure_error_mitigation.py,test_measurement_error_mitigation_auto_refresh,test_measurement_error_mitigation_auto_refresh,assertGreater,125,"self.assertGreater(timestamp_2, timestamp_1)"
task2results/qiskit-aqua-main/test/aqua/test_measure_error_mitigation.py,test_measurement_error_mitigation_with_dedicated_shots,test_measurement_error_mitigation_with_dedicated_shots,assertGreater,155,"self.assertGreater(quantum_instance.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_measure_error_mitigation.py,test_measurement_error_mitigation_with_dedicated_shots,test_measurement_error_mitigation_with_dedicated_shots,assertGreater,166,"self.assertGreater(total_diff, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_measure_error_mitigation.py,test_measurement_error_mitigation_with_dedicated_shots,test_measurement_error_mitigation_with_dedicated_shots,assertGreater,167,"self.assertGreater(timestamp_2, timestamp_1)"
task2results/qiskit-aqua-main/test/aqua/test_measure_error_mitigation.py,test_measurement_error_mitigation_with_diff_qubit_order,test_measurement_error_mitigation_with_diff_qubit_order,assertGreater,208,"self.assertGreater(quantum_instance.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/test_measure_error_mitigation.py,test_measurement_error_mitigation_with_vqe,test_measurement_error_mitigation_with_vqe,assertGreater,262,"self.assertGreater(quantum_instance.time_taken, 0.0)"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_circuit_construction,test_circuit_construction,assert_array_almost_equal,134,"np.testing.assert_array_almost_equal(cz.to_matrix(), ref_cz_mat)"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_io_consistency,test_io_consistency,assert_array_almost_equal,142,"np.testing.assert_array_almost_equal(new_op.primitive.to_matrix(), Operator.from_label(label).data)"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_io_consistency,test_io_consistency,assert_array_almost_equal,149,"np.testing.assert_array_almost_equal(new_op.primitive.to_matrix(), np.kron(np.kron(x_mat, y_mat), i_mat))"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_io_consistency,test_io_consistency,assert_array_almost_equal,155,"np.testing.assert_array_almost_equal(hi, hi2)"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_io_consistency,test_io_consistency,assert_array_almost_equal,156,"np.testing.assert_array_almost_equal(hi2, hi3)"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_io_consistency,test_io_consistency,assert_array_almost_equal,161,"np.testing.assert_array_almost_equal(xy, xy2)"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_io_consistency,test_io_consistency,assert_array_almost_equal,162,"np.testing.assert_array_almost_equal(xy2, xy3)"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_io_consistency,test_io_consistency,assert_array_almost_equal,166,"np.testing.assert_array_almost_equal(PrimitiveOp(matrix_op).to_matrix(), PrimitiveOp(matrix_op.data).to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_io_consistency,test_io_consistency,assert_array_almost_equal,169,"np.testing.assert_array_almost_equal(PrimitiveOp(matrix_op.data.tolist()).to_matrix(), PrimitiveOp(matrix_op.data).to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_to_matrix,test_to_matrix,assert_array_almost_equal,187,"np.testing.assert_array_almost_equal(op1.to_matrix(), (Y.to_matrix() + H.to_matrix()))"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_to_matrix,test_to_matrix,assert_array_almost_equal,190,"np.testing.assert_array_almost_equal(op2.to_matrix(), (op1.to_matrix() * 0.5))"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_to_matrix,test_to_matrix,assert_array_almost_equal,193,"np.testing.assert_array_almost_equal(op3.to_matrix(), (op2.to_matrix() * (4 - 0.6j)))"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_to_matrix,test_to_matrix,assert_array_almost_equal,196,"np.testing.assert_array_almost_equal(op4.to_matrix(), np.kron(op3.to_matrix(), X.to_matrix()))"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_to_matrix,test_to_matrix,assert_array_almost_equal,200,"np.testing.assert_array_almost_equal(op5.to_matrix(), np.dot(op4.to_matrix(), (H ^ I).to_matrix()))"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_to_matrix,test_to_matrix,assert_array_almost_equal,204,"np.testing.assert_array_almost_equal(op6.to_matrix(), (op5.to_matrix() + Operator.from_label('+r').data))"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_circuit_op_to_matrix,test_circuit_op_to_matrix,assert_array_almost_equal,228,"np.testing.assert_array_almost_equal(qcop.to_matrix(), scipy.linalg.expm(((- 0.5j) * Z.to_matrix())))"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_adjoint,test_adjoint,assert_array_almost_equal,246,"np.testing.assert_array_almost_equal(np.conj(np.transpose(gnarly_op.to_matrix())), gnarly_op.adjoint().to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_to_pauli_op,test_to_pauli_op,assert_array_almost_equal,266,"np.testing.assert_array_almost_equal(mat_op.to_matrix(), pauli_op.to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_circuit_permute,test_circuit_permute,assertNotEqual,277,"self.assertNotEqual(c_op, c_op_perm)"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_compose_op_of_different_dim,test_compose_op_of_different_dim,assertTrue,404,"self.assertTrue(np.array_equal(pauli_op.to_matrix(), matrix_op.to_matrix()))"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_compose_op_of_different_dim,test_compose_op_of_different_dim,assertTrue,405,"self.assertTrue(np.allclose(pauli_op.to_matrix(), circuit_op.to_matrix(), rtol=1e-14))"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_compose_op_of_different_dim,test_compose_op_of_different_dim,assertTrue,406,"self.assertTrue(np.allclose(matrix_op.to_matrix(), circuit_op.to_matrix(), rtol=1e-14))"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_permute_on_primitive_op,test_permute_on_primitive_op,assertTrue,433,self.assertTrue(equal)
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_permute_on_list_op,test_permute_on_list_op,assertTrue,453,self.assertTrue(equal)
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_permute_on_list_op,test_permute_on_list_op,assertTrue,471,self.assertTrue(equal)
